Month,Total Gallons,Postal Code
8/1/2017,20432000,78741
8/1/2017,31496700,78735
8/1/2017,10117500,78722
8/1/2017,14264400,78703
8/1/2017,29461800,78754
8/1/2017,17889400,78752
8/1/2017,16535400,78756
9/1/2017,1055600,78701
9/1/2017,915500,78703
9/1/2017,772200,78742
9/1/2017,42691700,78705
9/1/2017,236700,78742
9/1/2017,54234900,78744
9/1/2017,41776500,78759
9/1/2017,11898600,78748
9/1/2017,18182500,78752
9/1/2017,14280800,78746
9/1/2017,18414100,78749
9/1/2017,20889200,78741
9/1/2017,7896300,78756
9/1/2017,2403800,78750
9/1/2017,55561000,78753
9/1/2017,12202500,78702
9/1/2017,80189300,78748
9/1/2017,45380500,78717
9/1/2017,80253400,78745
9/1/2017,958800,78701
9/1/2017,52046800,78758
9/1/2017,62720000,78746
9/1/2017,1478200,78759
9/1/2017,23636300,78723
9/1/2017,10528000,78660
9/1/2017,36054600,78723
9/1/2017,7935600,78727
9/1/2017,1621500,78746
9/1/2017,3328900,78613
9/1/2017,45260600,78727
9/1/2017,1929700,78719
9/1/2017,5200100,78652
9/1/2017,21671000,78729
9/1/2017,230300,78752
9/1/2017,703600,78757
9/1/2017,20416700,78754
9/1/2017,85334000,78731
9/1/2017,40467500,78757
9/1/2017,9600,78728
9/1/2017,121100,78733
9/1/2017,0,78725
9/1/2017,69000,78756
9/1/2017,97900,78705
9/1/2017,15306900,78724
9/1/2017,430500,78725
9/1/2017,0,78722
9/1/2017,3901900,78744
9/1/2017,68700,78757
9/1/2017,192700,78730
9/1/2017,1325200,78747
9/1/2017,29000,78748
9/1/2017,186100,78739
9/1/2017,484900,78723
9/1/2017,34400,78724
9/1/2017,7800,78617
9/1/2017,38900,78726
9/1/2017,9191600,78728
9/1/2017,5167100,78729
9/1/2017,5479700,78726
9/1/2017,1375500,78731
9/1/2017,3928800,78741
9/1/2017,2822200,78613
9/1/2017,94900,78652
9/1/2017,3200,78738
9/1/2017,48000,78754
9/1/2017,5590300,78735
9/1/2017,319300,78722
9/1/2017,29300,78702
9/1/2017,15900,78747
9/1/2017,32600,78653
9/1/2017,700,78752
9/1/2017,2058900,78703
9/1/2017,7400,78737
9/1/2017,49200,78750
9/1/2017,10600,78617
9/1/2017,12400,78652
9/1/2017,9600,78729
9/1/2017,34800,78749
9/1/2017,7500,78723
9/1/2017,26000,78736
9/1/2017,13500,78727
9/1/2017,3431800,78728
9/1/2017,8212400,78747
9/1/2017,33400,78701
9/1/2017,415800,78719
9/1/2017,1261200,78702
9/1/2017,3271300,78736
9/1/2017,874100,78731
9/1/2017,140100,78759
9/1/2017,357600,78721
9/1/2017,1020900,78746
9/1/2017,66300,78741
9/1/2017,12963300,78726
9/1/2017,36100,78717
9/1/2017,50500,78744
9/1/2017,302800,78704
9/1/2017,2375400,78736
9/1/2017,937100,78705
9/1/2017,22300,78653
9/1/2017,865700,78724
9/1/2017,26300,78660
9/1/2017,122400,78745
9/1/2017,72600,78758
9/1/2017,2700,78753
9/1/2017,42200,78742
9/1/2017,178800,78751
9/1/2017,3981600,78758
9/1/2017,12409600,78717
9/1/2017,25281600,78727
9/1/2017,6717800,78704
9/1/2017,15259600,78757
9/1/2017,32551200,78744
9/1/2017,76036400,78749
9/1/2017,29316200,78735
9/1/2017,64223900,78739
9/1/2017,6850500,78749
9/1/2017,5100,78721
9/1/2017,26970100,78754
9/1/2017,6123200,78617
9/1/2017,6363900,78728
9/1/2017,14566300,78756
9/1/2017,81451600,78759
9/1/2017,9561900,78722
9/1/2017,26815400,78702
9/1/2017,14880800,78703
9/1/2017,24596700,78748
9/1/2017,18295200,78736
9/1/2017,1155500,78751
9/1/2017,58660400,78704
9/1/2017,12591200,78737
9/1/2017,13497300,78752
9/1/2017,248800,78653
9/1/2017,3227600,78725
9/1/2017,7083700,78753
9/1/2017,10300,78732
9/1/2017,55620700,78704
9/1/2017,18389600,78731
9/1/2017,13526200,78735
9/1/2017,24068700,78726
9/1/2017,21762500,78617
9/1/2017,2700200,78653
9/1/2017,37721200,78745
9/1/2017,323000,78756
9/1/2017,21340600,78724
9/1/2017,4952700,78730
9/1/2017,65311700,78750
9/1/2017,1876500,78730
9/1/2017,4989500,78721
9/1/2017,24952300,78729
9/1/2017,6920500,78717
9/1/2017,2051200,78660
9/1/2017,11822300,78705
9/1/2017,34510300,78730
9/1/2017,31678700,78747
9/1/2017,3802200,78722
9/1/2017,7084400,78745
9/1/2017,5109900,78660
9/1/2017,40974100,78758
9/1/2017,18551300,78751
9/1/2017,6671900,78754
9/1/2017,72207700,78703
9/1/2017,19157300,78701
9/1/2017,84048400,78741
9/1/2017,14176500,78751
9/1/2017,14806400,78750
9/1/2017,43214100,78753
9/1/2017,13639000,78721
10/1/2017,0,78753
10/1/2017,18600200,78617
10/1/2017,1214500,78724
10/1/2017,24027100,78723
10/1/2017,3925900,78745
10/1/2017,18741500,78724
10/1/2017,20801900,78726
10/1/2017,22795600,78727
10/1/2017,4308200,78754
10/1/2017,39735000,78759
10/1/2017,952500,78703
10/1/2017,666700,78757
10/1/2017,59436000,78749
10/1/2017,26100,78701
10/1/2017,1427600,78703
10/1/2017,118400,78751
10/1/2017,25900,78717
10/1/2017,55548100,78704
10/1/2017,3696900,78735
10/1/2017,14236100,78736
10/1/2017,42182500,78705
10/1/2017,65294500,78748
10/1/2017,36285100,78717
10/1/2017,36668300,78753
10/1/2017,24524600,78702
10/1/2017,102700,78759
10/1/2017,5346700,78758
10/1/2017,1261400,78731
10/1/2017,9649600,78728
10/1/2017,2787100,78728
10/1/2017,12807900,78724
10/1/2017,139200,78730
10/1/2017,695900,78742
10/1/2017,57962300,78703
10/1/2017,25532800,78747
10/1/2017,17110200,78749
10/1/2017,47493700,78746
10/1/2017,8700,78653
10/1/2017,5640100,78753
10/1/2017,63180700,78759
10/1/2017,208200,78752
10/1/2017,13081600,78717
10/1/2017,5266800,78730
10/1/2017,2900,78728
10/1/2017,55166700,78739
10/1/2017,47565700,78744
10/1/2017,54200,78726
10/1/2017,836000,78701
10/1/2017,33617800,78745
10/1/2017,22800,78660
10/1/2017,13444800,78750
10/1/2017,17540000,78731
10/1/2017,9500,78732
10/1/2017,6778700,78727
10/1/2017,10282000,78705
10/1/2017,4054100,78736
10/1/2017,11524500,78702
10/1/2017,1173400,78702
10/1/2017,23311200,78729
10/1/2017,7738300,78737
10/1/2017,3243300,78744
10/1/2017,3100,78738
10/1/2017,95600,78739
10/1/2017,357300,78719
10/1/2017,104000,78733
10/1/2017,75300,78652
10/1/2017,2600,78617
10/1/2017,5200,78617
10/1/2017,0,78722
10/1/2017,188500,78742
10/1/2017,22400,78748
10/1/2017,236000,78722
10/1/2017,100,78752
10/1/2017,14700,78747
10/1/2017,7300,78729
10/1/2017,1274400,78747
10/1/2017,33400,78742
10/1/2017,50700,78741
10/1/2017,52200,78744
10/1/2017,16148000,78701
10/1/2017,4441700,78721
10/1/2017,13990500,78735
10/1/2017,49711900,78753
10/1/2017,9688700,78748
10/1/2017,20000,78750
10/1/2017,88600,78745
10/1/2017,786700,78705
10/1/2017,30164600,78744
10/1/2017,15062100,78757
10/1/2017,21989000,78754
10/1/2017,120300,78653
10/1/2017,33266700,78757
10/1/2017,21673900,78735
10/1/2017,73511700,78741
10/1/2017,51772700,78750
10/1/2017,0,78653
10/1/2017,284400,78756
10/1/2017,13398500,78751
10/1/2017,12902400,78746
10/1/2017,19500,78736
10/1/2017,2823000,78722
10/1/2017,1006000,78701
10/1/2017,59800,78756
10/1/2017,7074500,78717
10/1/2017,22254400,78748
10/1/2017,7592300,78747
10/1/2017,48447800,78758
10/1/2017,313000,78721
10/1/2017,1768200,78660
10/1/2017,67100,78705
10/1/2017,4200,78702
10/1/2017,36849200,78727
10/1/2017,36615600,78758
10/1/2017,1702900,78719
10/1/2017,5668800,78728
10/1/2017,65605800,78745
10/1/2017,22158100,78729
10/1/2017,16917200,78741
10/1/2017,12314000,78721
10/1/2017,13700,78724
10/1/2017,13333800,78703
10/1/2017,4682800,78729
10/1/2017,1177600,78730
10/1/2017,42500,78757
10/1/2017,2948200,78741
10/1/2017,1357800,78759
10/1/2017,2067800,78736
10/1/2017,531900,78746
10/1/2017,4386300,78652
10/1/2017,175000,78725
10/1/2017,12300,78727
10/1/2017,58700,78758
10/1/2017,4180600,78617
10/1/2017,875800,78751
10/1/2017,46688200,78704
10/1/2017,69661900,78731
10/1/2017,6300,78737
10/1/2017,5916400,78756
10/1/2017,4828900,78660
10/1/2017,2300,78721
10/1/2017,227500,78704
10/1/2017,32711100,78723
10/1/2017,1683800,78750
10/1/2017,11570900,78752
10/1/2017,16560700,78752
10/1/2017,909700,78746
10/1/2017,3128100,78613
10/1/2017,9295700,78660
10/1/2017,744000,78731
10/1/2017,2793900,78725
10/1/2017,16553000,78751
10/1/2017,0,78725
10/1/2017,4500,78652
10/1/2017,5692500,78749
10/1/2017,522100,78723
10/1/2017,11704300,78756
10/1/2017,12245500,78726
10/1/2017,31600,78749
10/1/2017,7702200,78722
10/1/2017,29000100,78730
10/1/2017,16973000,78754
10/1/2017,5478000,78704
10/1/2017,4987800,78726
10/1/2017,1925600,78613
10/1/2017,2052200,78653
10/1/2017,11000,78723
10/1/2017,21800,78754
11/1/2017,11382900,78746
11/1/2017,809400,78702
11/1/2017,906300,78613
11/1/2017,16732000,78726
11/1/2017,0,78722
11/1/2017,21244000,78723
11/1/2017,1958000,78653
11/1/2017,1955400,78730
11/1/2017,22202000,78727
11/1/2017,43885300,78744
11/1/2017,300,78752
11/1/2017,5800,78617
11/1/2017,61408300,78745
11/1/2017,12558600,78736
11/1/2017,2582100,78744
11/1/2017,10788500,78752
11/1/2017,21895100,78748
11/1/2017,5039500,78721
11/1/2017,10271800,78735
11/1/2017,20300,78748
11/1/2017,17800,78702
11/1/2017,45900,78756
11/1/2017,1860900,78719
11/1/2017,52500,78744
11/1/2017,24400,78736
11/1/2017,30244100,78757
11/1/2017,603300,78703
11/1/2017,6956000,78737
11/1/2017,160900,78756
11/1/2017,5600900,78756
11/1/2017,9678900,78705
11/1/2017,13000,78742
11/1/2017,814300,78747
11/1/2017,463500,78746
11/1/2017,145900,78725
11/1/2017,16152400,78754
11/1/2017,22800,78749
11/1/2017,20848800,78754
11/1/2017,80000,78745
11/1/2017,12756800,78757
11/1/2017,6356700,78748
11/1/2017,12845900,78724
11/1/2017,988500,78701
11/1/2017,2600,78732
11/1/2017,60964400,78731
11/1/2017,14400,78724
11/1/2017,189200,78742
11/1/2017,8583900,78728
11/1/2017,76400,78751
11/1/2017,4894800,78753
11/1/2017,30753000,78745
11/1/2017,59350500,78748
11/1/2017,74300,78733
11/1/2017,6100,78738
11/1/2017,212500,78752
11/1/2017,44060200,78704
11/1/2017,29902700,78744
11/1/2017,70955900,78741
11/1/2017,19899100,78729
11/1/2017,15042400,78749
11/1/2017,40318700,78759
11/1/2017,4658800,78717
11/1/2017,80800,78652
11/1/2017,13800,78717
11/1/2017,225400,78704
11/1/2017,2962000,78735
11/1/2017,10786300,78756
11/1/2017,627200,78731
11/1/2017,4464500,78749
11/1/2017,52316100,78749
11/1/2017,49275500,78758
11/1/2017,11117300,78717
11/1/2017,105800,78730
11/1/2017,6400,78617
11/1/2017,42458000,78705
11/1/2017,93000,78759
11/1/2017,4050600,78729
11/1/2017,9589900,78660
11/1/2017,13323900,78751
11/1/2017,11000,78723
11/1/2017,2928500,78722
11/1/2017,57806400,78759
11/1/2017,474600,78757
11/1/2017,40700,78741
11/1/2017,52826000,78703
11/1/2017,4723600,78745
11/1/2017,4122100,78726
11/1/2017,56900,78726
11/1/2017,12517500,78703
11/1/2017,783300,78701
11/1/2017,21817400,78729
11/1/2017,62400,78652
11/1/2017,9400,78750
11/1/2017,341500,78721
11/1/2017,12800,78653
11/1/2017,7011600,78747
11/1/2017,12438300,78726
11/1/2017,300,78739
11/1/2017,16564500,78752
11/1/2017,0,78753
11/1/2017,1041400,78731
11/1/2017,3882600,78704
11/1/2017,42523600,78746
11/1/2017,776700,78705
11/1/2017,314700,78719
11/1/2017,33702900,78727
11/1/2017,18531900,78724
11/1/2017,3089000,78736
11/1/2017,26600,78701
11/1/2017,411100,78723
11/1/2017,917800,78724
11/1/2017,11800,78727
11/1/2017,47310400,78750
11/1/2017,40931000,78739
11/1/2017,185600,78722
11/1/2017,18885300,78617
11/1/2017,31228300,78723
11/1/2017,35280600,78758
11/1/2017,28100,78757
11/1/2017,4082100,78617
11/1/2017,17858800,78735
11/1/2017,2500,78728
11/1/2017,23701600,78747
11/1/2017,22300,78660
11/1/2017,48100,78705
11/1/2017,615800,78746
11/1/2017,0,78725
11/1/2017,2822000,78725
11/1/2017,3162900,78754
11/1/2017,5199200,78730
11/1/2017,23812600,78702
11/1/2017,4300,78721
11/1/2017,5008000,78660
11/1/2017,51503200,78704
11/1/2017,1033600,78750
11/1/2017,2007600,78728
11/1/2017,3127200,78613
11/1/2017,671400,78736
11/1/2017,3714900,78758
11/1/2017,1267300,78759
11/1/2017,3456100,78741
11/1/2017,182600,78653
11/1/2017,2687900,78660
11/1/2017,16480200,78741
11/1/2017,16129100,78701
11/1/2017,4849300,78727
11/1/2017,3663100,78652
11/1/2017,16800,78747
11/1/2017,18147500,78731
11/1/2017,758400,78751
11/1/2017,0,78653
11/1/2017,7127800,78722
11/1/2017,14912800,78751
11/1/2017,642300,78742
11/1/2017,23303800,78730
11/1/2017,11463400,78702
11/1/2017,55983900,78753
11/1/2017,21800,78754
11/1/2017,12346500,78750
11/1/2017,12292200,78721
11/1/2017,32507300,78717
11/1/2017,5371200,78728
11/1/2017,5000,78737
11/1/2017,6800,78729
11/1/2017,1237500,78703
11/1/2017,72500,78652
11/1/2017,36403500,78753
11/1/2017,61700,78758
12/1/2017,2597900,78717
12/1/2017,1510200,78735
12/1/2017,3802800,78652
12/1/2017,37623900,78739
12/1/2017,6700,78617
12/1/2017,7200,78702
12/1/2017,40000,78758
12/1/2017,2519600,78744
12/1/2017,24676400,78747
12/1/2017,13100,78724
12/1/2017,860900,78750
12/1/2017,48652800,78749
12/1/2017,47011600,78744
12/1/2017,2506800,78736
12/1/2017,851800,78703
12/1/2017,19600,78736
12/1/2017,300,78752
12/1/2017,347800,78746
12/1/2017,29441500,78717
12/1/2017,11800,78723
12/1/2017,22402700,78727
12/1/2017,42475700,78758
12/1/2017,9116400,78705
12/1/2017,13000,78653
12/1/2017,30200,78741
12/1/2017,0,78725
12/1/2017,7192700,78747
12/1/2017,3076900,78722
12/1/2017,1795900,78754
12/1/2017,18070000,78617
12/1/2017,34477800,78759
12/1/2017,21800,78754
12/1/2017,31725700,78745
12/1/2017,54500,78726
12/1/2017,3673800,78726
12/1/2017,21550500,78723
12/1/2017,20010300,78754
12/1/2017,12816100,78724
12/1/2017,3400,78729
12/1/2017,1748900,78653
12/1/2017,15724200,78752
12/1/2017,571300,78751
12/1/2017,2313600,78749
12/1/2017,16900,78717
12/1/2017,3309700,78704
12/1/2017,14733600,78726
12/1/2017,5900,78617
12/1/2017,53000,78744
12/1/2017,602900,78701
12/1/2017,900,78753
12/1/2017,64600,78730
12/1/2017,338500,78724
12/1/2017,22200,78747
12/1/2017,11878100,78750
12/1/2017,33928000,78753
12/1/2017,61917900,78745
12/1/2017,2200,78728
12/1/2017,20125300,78730
12/1/2017,140700,78653
12/1/2017,89700,78752
12/1/2017,157900,78704
12/1/2017,59353400,78748
12/1/2017,2700,78732
12/1/2017,5929100,78748
12/1/2017,11451400,78736
12/1/2017,80600,78751
12/1/2017,1938400,78741
12/1/2017,311300,78719
12/1/2017,5000,78750
12/1/2017,26500,78748
12/1/2017,37295600,78705
12/1/2017,315100,78652
12/1/2017,6800,78738
12/1/2017,12502700,78717
12/1/2017,10437400,78735
12/1/2017,15515400,78731
12/1/2017,4248700,78617
12/1/2017,44654500,78703
12/1/2017,185900,78722
12/1/2017,11647800,78703
12/1/2017,56907200,78731
12/1/2017,11363500,78702
12/1/2017,3268100,78613
12/1/2017,17074700,78741
12/1/2017,141500,78725
12/1/2017,10906100,78746
12/1/2017,46175300,78759
12/1/2017,437800,78731
12/1/2017,45600,78705
12/1/2017,145900,78652
12/1/2017,16245200,78735
12/1/2017,6475000,78737
12/1/2017,37058100,78750
12/1/2017,8348400,78660
12/1/2017,15057700,78701
12/1/2017,14561100,78751
12/1/2017,207100,78756
12/1/2017,12100,78727
12/1/2017,19300,78660
12/1/2017,11017200,78752
12/1/2017,4673400,78660
12/1/2017,16832200,78754
12/1/2017,792900,78701
12/1/2017,4529200,78745
12/1/2017,4509200,78730
12/1/2017,50300,78652
12/1/2017,1580100,78660
12/1/2017,39772400,78704
12/1/2017,18177900,78724
12/1/2017,3706500,78721
12/1/2017,261400,78757
12/1/2017,12933900,78751
12/1/2017,19784600,78729
12/1/2017,100,78739
12/1/2017,2936000,78729
12/1/2017,996500,78759
12/1/2017,8427000,78728
12/1/2017,692800,78742
12/1/2017,28499300,78744
12/1/2017,2154400,78728
12/1/2017,36932200,78746
12/1/2017,59900,78742
12/1/2017,52042800,78704
12/1/2017,15957800,78749
12/1/2017,56700,78756
12/1/2017,22311300,78748
12/1/2017,32655100,78758
12/1/2017,3747500,78753
12/1/2017,387500,78746
12/1/2017,4587200,78728
12/1/2017,560000,78703
12/1/2017,0,78653
12/1/2017,73149800,78741
12/1/2017,50991600,78753
12/1/2017,28900300,78757
12/1/2017,1078800,78702
12/1/2017,1498200,78719
12/1/2017,98500,78745
12/1/2017,10470600,78756
12/1/2017,12495600,78726
12/1/2017,24300,78749
12/1/2017,725400,78736
12/1/2017,2974000,78758
12/1/2017,18435100,78729
12/1/2017,947700,78747
12/1/2017,6000,78721
12/1/2017,11359600,78721
12/1/2017,771200,78731
12/1/2017,23183900,78702
12/1/2017,7639900,78722
12/1/2017,909200,78613
12/1/2017,211900,78742
12/1/2017,3487900,78727
12/1/2017,249100,78723
12/1/2017,613900,78705
12/1/2017,259700,78721
12/1/2017,5386000,78756
12/1/2017,12865600,78757
12/1/2017,27000,78701
12/1/2017,2600,78737
12/1/2017,69400,78733
12/1/2017,29787500,78723
12/1/2017,1159800,78730
12/1/2017,2903600,78725
12/1/2017,24400,78757
12/1/2017,31296300,78727
12/1/2017,51500,78759
1/1/2018,1547500,78749
1/1/2018,3500,78737
1/1/2018,49257100,78749
1/1/2018,32107100,78744
1/1/2018,10254600,78728
1/1/2018,20112900,78617
1/1/2018,23600,78754
1/1/2018,21010400,78729
1/1/2018,14113900,78717
1/1/2018,4000,78729
1/1/2018,7500,78721
1/1/2018,40227000,78750
1/1/2018,482000,78705
1/1/2018,59189400,78748
1/1/2018,5700,78617
1/1/2018,5189100,78660
1/1/2018,733200,78701
1/1/2018,0,78653
1/1/2018,49100,78758
1/1/2018,1377600,78744
1/1/2018,2157000,78660
1/1/2018,8900,78723
1/1/2018,34400,78701
1/1/2018,1283300,78717
1/1/2018,12832300,78702
1/1/2018,157500,78746
1/1/2018,20474000,78724
1/1/2018,38194500,78759
1/1/2018,0,78725
1/1/2018,23682900,78723
1/1/2018,461800,78731
1/1/2018,21161900,78754
1/1/2018,65365200,78745
1/1/2018,20400,78660
1/1/2018,14507200,78726
1/1/2018,5000,78617
1/1/2018,349300,78703
1/1/2018,7750100,78705
1/1/2018,577700,78736
1/1/2018,30510300,78739
1/1/2018,39573600,78753
1/1/2018,374900,78701
1/1/2018,42000,78744
1/1/2018,1895800,78704
1/1/2018,123500,78652
1/1/2018,13100,78717
1/1/2018,38800,78726
1/1/2018,2163500,78728
1/1/2018,9600,78653
1/1/2018,41100,78756
1/1/2018,3176600,78725
1/1/2018,469500,78759
1/1/2018,28400,78757
1/1/2018,4104000,78736
1/1/2018,14262700,78721
1/1/2018,11334800,78752
1/1/2018,1209900,78727
1/1/2018,0,78738
1/1/2018,58609900,78753
1/1/2018,5476400,78730
1/1/2018,53700,78730
1/1/2018,882700,78735
1/1/2018,749800,78742
1/1/2018,1443000,78613
1/1/2018,2611200,78753
1/1/2018,41114500,78704
1/1/2018,495600,78703
1/1/2018,31450800,78723
1/1/2018,1650400,78758
1/1/2018,20000,78741
1/1/2018,229300,78653
1/1/2018,400,78752
1/1/2018,56800,78752
1/1/2018,5838800,78737
1/1/2018,704400,78702
1/1/2018,110900,78724
1/1/2018,189600,78725
1/1/2018,962300,78750
1/1/2018,23572800,78748
1/1/2018,31164800,78727
1/1/2018,4035500,78613
1/1/2018,12238300,78751
1/1/2018,6000,78750
1/1/2018,4900,78732
1/1/2018,17687800,78731
1/1/2018,0,78739
1/1/2018,21887500,78747
1/1/2018,1143000,78652
1/1/2018,440400,78751
1/1/2018,40164500,78703
1/1/2018,13370800,78726
1/1/2018,11883900,78735
1/1/2018,5460500,78728
1/1/2018,9600,78652
1/1/2018,28589200,78757
1/1/2018,17448600,78749
1/1/2018,3012900,78745
1/1/2018,17920500,78752
1/1/2018,7111300,78722
1/1/2018,32140400,78746
1/1/2018,34489200,78705
1/1/2018,216000,78742
1/1/2018,33100,78742
1/1/2018,22322400,78754
1/1/2018,2045600,78653
1/1/2018,17400,78748
1/1/2018,5912400,78756
1/1/2018,2741100,78652
1/1/2018,72500,78745
1/1/2018,11400,78736
1/1/2018,10726300,78736
1/1/2018,34584600,78745
1/1/2018,11497400,78746
1/1/2018,37114600,78758
1/1/2018,4859600,78617
1/1/2018,139100,78746
1/1/2018,16014500,78735
1/1/2018,14764300,78751
1/1/2018,463300,78747
1/1/2018,73648100,78741
1/1/2018,6900,78705
1/1/2018,47275100,78744
1/1/2018,25807900,78702
1/1/2018,90100,78704
1/1/2018,157600,78721
1/1/2018,36600,78733
1/1/2018,48094300,78731
1/1/2018,47775500,78759
1/1/2018,333300,78719
1/1/2018,1911700,78741
1/1/2018,177900,78756
1/1/2018,181800,78722
1/1/2018,225000,78731
1/1/2018,161400,78757
1/1/2018,9525300,78756
1/1/2018,719600,78730
1/1/2018,12583800,78703
1/1/2018,13400,78727
1/1/2018,6300,78753
1/1/2018,51439900,78758
1/1/2018,9349300,78660
1/1/2018,14110200,78757
1/1/2018,1923200,78726
1/1/2018,700,78702
1/1/2018,16706400,78741
1/1/2018,55200,78751
1/1/2018,2700,78728
1/1/2018,172700,78723
1/1/2018,1329800,78729
1/1/2018,16277500,78701
1/1/2018,22600,78749
1/1/2018,13690400,78750
1/1/2018,3412400,78722
1/1/2018,28852500,78717
1/1/2018,53956400,78704
1/1/2018,8569500,78747
1/1/2018,28700,78759
1/1/2018,25186200,78727
1/1/2018,44600,78747
1/1/2018,14900,78724
1/1/2018,14715900,78724
1/1/2018,5212300,78721
1/1/2018,1427700,78754
1/1/2018,5158900,78748
1/1/2018,1374100,78719
1/1/2018,18516200,78729
1/1/2018,16359100,78730
2/1/2018,8345900,78660
2/1/2018,14600,78724
2/1/2018,293000,78703
2/1/2018,12143000,78726
2/1/2018,1510300,78744
2/1/2018,1523900,78758
2/1/2018,954100,78750
2/1/2018,14062400,78749
2/1/2018,8115000,78705
2/1/2018,166800,78652
2/1/2018,18785600,78617
2/1/2018,27829900,78739
2/1/2018,8329600,78747
2/1/2018,357000,78719
2/1/2018,379600,78736
2/1/2018,28800,78756
2/1/2018,11877800,78735
2/1/2018,6500,78617
2/1/2018,8700,78738
2/1/2018,27937400,78723
2/1/2018,71835100,78741
2/1/2018,44331700,78744
2/1/2018,402100,78705
2/1/2018,2400,78737
2/1/2018,458800,78660
2/1/2018,35970200,78703
2/1/2018,166800,78724
2/1/2018,165200,78725
2/1/2018,43600,78733
2/1/2018,15809700,78752
2/1/2018,36324500,78704
2/1/2018,237300,78746
2/1/2018,2946500,78725
2/1/2018,1533000,78717
2/1/2018,7018400,78722
2/1/2018,15659200,78730
2/1/2018,11223900,78752
2/1/2018,11817900,78702
2/1/2018,23558800,78717
2/1/2018,240000,78731
2/1/2018,15512600,78731
2/1/2018,21100,78754
2/1/2018,1433900,78704
2/1/2018,487400,78747
2/1/2018,4789500,78737
2/1/2018,55662200,78748
2/1/2018,125000,78704
2/1/2018,1651500,78726
2/1/2018,2300,78728
2/1/2018,110800,78756
2/1/2018,9022300,78756
2/1/2018,3108000,78736
2/1/2018,13014100,78751
2/1/2018,16700,78748
2/1/2018,2004100,78727
2/1/2018,31597600,78745
2/1/2018,17128600,78729
2/1/2018,32403900,78744
2/1/2018,353100,78701
2/1/2018,3900,78732
2/1/2018,15402800,78701
2/1/2018,47759400,78753
2/1/2018,10219800,78735
2/1/2018,8000,78653
2/1/2018,20600,78751
2/1/2018,1200,78752
2/1/2018,1451900,78719
2/1/2018,12627200,78726
2/1/2018,10397700,78750
2/1/2018,45300,78722
2/1/2018,8300,78652
2/1/2018,12259700,78724
2/1/2018,23225900,78748
2/1/2018,51253100,78704
2/1/2018,191500,78731
2/1/2018,1627300,78749
2/1/2018,12814100,78757
2/1/2018,41900,78752
2/1/2018,2058000,78745
2/1/2018,1524500,78753
2/1/2018,18500,78749
2/1/2018,5100,78750
2/1/2018,22002100,78727
2/1/2018,38417400,78705
2/1/2018,34467200,78759
2/1/2018,22572000,78702
2/1/2018,16700,78741
2/1/2018,7500,78701
2/1/2018,58000,78730
2/1/2018,0,78653
2/1/2018,49500,78744
2/1/2018,1620900,78653
2/1/2018,32325900,78758
2/1/2018,57456100,78745
2/1/2018,22711100,78729
2/1/2018,492300,78735
2/1/2018,238100,78742
2/1/2018,8562500,78728
